ProbeID	Name	3-2_ham_S91_L004	3-4_ham_S92_L004	3-6_ham_S93_L004	4-2_ham_S94_L004	4-5_ham_S95_L004	4-6_ham_S96_L004	UN_CT_1_ham_S89_L004	UN_CT_3_ham_S90_L004
ENSMAUG00000006058.1	SNX3	5.28373661	5.250772132	5.906096895	5.360504746	4.728247066	4.8512993	4.597769518	4.7950396
ENSMAUG00000006059.1	ASB9	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006060.1	SNORD58	5.729933379	5.822322261	4.739308071	3.692092375	5.302757716	3.179670279	4.308812266	4.614297587
ENSMAUG00000006061.1	CEP250	0.922197848	0.764685853	1.242450074	1.07244885	0.378511623	0.769771739	-0.068	0.715454127
ENSMAUG00000006062.1	RADIL	-0.272	0.357270476	0.132247798	1.697329024	1.140124224	2.062812492	1.012926174	1.838750118
ENSMAUG00000006063.1		-0.804	-0.79	-0.792	-0.323	-0.459	-0.512	-0.38	-0.546
ENSMAUG00000006064.1		1.89569039	0.710172748	1.45206823	-0.187	0.339137385	1.527570837	1.027154052	0.562669826
ENSMAUG00000006065.1	DKK1	-1	-0.859	-1	-0.874	-0.83	-0.916	-0.929	-0.864
ENSMAUG00000006066.1	MELTF	-0.772	-0.592	-0.772	-0.444	-0.546	-0.76	-0.551	-0.529
ENSMAUG00000006067.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006068.1	5S_RRNA	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006069.1	TGFB3	0.318461465	0.999278472	0.742437445	2.110029093	1.167357928	1.778208576	1.192825404	1.494159564
ENSMAUG00000006070.1	U3	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006071.1	U6	2.477677328	-1	1.72334012	1.52656966	1.962734091	0.542010356	2.35952117	-1
ENSMAUG00000006072.1	7SK	-0.444	0.556797247	-0.798	-0.466	-0.15	-0.112	-0.814	1.15704371
ENSMAUG00000006073.1	PKD2	1.673104098	1.82130204	2.085084679	2.660381035	1.958657108	2.513490746	1.963104155	2.532566323
ENSMAUG00000006074.1	CACNG5	-0.932	-0.942	-0.931	-0.917	-0.961	-0.924	-0.853	-0.759
ENSMAUG00000006075.1	CCN1	4.319906907	5.418830853	5.178754472	5.27403797	4.998330919	5.088353643	3.094067126	4.140778656
ENSMAUG00000006076.1	7SK	15.44586841	14.86869718	15.22568193	16.12343842	16.08686187	16.43044438	15.63361114	15.66090676
ENSMAUG00000006077.1	MFSD8	0.59645814	0.551885103	0.789937869	1.163498732	0.89219671	1.250961574	0.702214251	1.196607044
ENSMAUG00000006078.1	PLSCR2	1.408168371	1.719402512	0.761285273	-0.215	0.412510571	-1	-1	-1
ENSMAUG00000006079.1		-1	-1	-1	-1	0.267835392	-1	-1	-1
ENSMAUG00000006080.1		1.984407065	1.574828124	1.809414444	2.044394119	1.019346089	1.7031007	0.986956963	1.491596594
ENSMAUG00000006081.1	5S_RRNA	2.377401431	3.932628157	3.009167989	0.503857533	-0.05	-1	0.334568276	1.086783766
ENSMAUG00000006082.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006083.1	U3	0.532067552	1.119688175	-0.45	0.567545448	0.734655433	-0.529	0.795766948	1.649385529
ENSMAUG00000006084.1	U6	0.611644543	0.599317794	-1	-1	-1	-1	0.513995979	1.22527493
ENSMAUG00000006085.1	RAB44	-0.869	-0.859	-0.842	-0.929	-0.905	-0.947	-0.94	-0.978
ENSMAUG00000006086.1	MIR425	-1	0.772307975	-1	-1	-1	-1	0.651683181	-1
ENSMAUG00000006087.1	HMX2	-1	-0.977	-1	-0.98	-0.96	-1	-0.966	-1
ENSMAUG00000006088.1		2.660152815	-1	1.659924558	-1	2.986592967	2.272321853	1.823341762	2.240314329
ENSMAUG00000006089.1	NRP1	4.843833137	4.84478735	5.197275678	5.699468346	4.939790755	5.288764586	4.735630484	5.046578367
ENSMAUG00000006090.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006091.1	U1	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006092.1		1.952333566	-1	1.201006466	-1	1.363451457	1.034215715	0.751035177	1.571434116
ENSMAUG00000006093.1	7SK	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006094.1	U3	14.77392732	14.06627423	13.68788959	12.72270509	14.67879818	13.80711338	14.79877048	14.81234279
ENSMAUG00000006095.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006096.1		-0.811	-1	-0.895	-1	-0.937	-1	-0.922	-1
ENSMAUG00000006097.1	5S_RRNA	-1	-1	-1	0.83673208	-1	-1	-1	-1
ENSMAUG00000006098.1	MIR883A	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006099.1	NUBP2	2.513743385	2.481557281	2.469365054	1.781989116	1.836328134	1.880489627	1.51551062	1.824564212
ENSMAUG00000006100.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006101.1	5S_RRNA	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006102.1	U6	0.521050737	2.116031993	-1	-1	1.004321606	2.170245565	0.389566812	2.473007568
ENSMAUG00000006103.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006104.1	U4	13.0384475	12.74260418	12.0330375	11.47921944	12.11350777	11.9723193	12.12606234	12.39497441
ENSMAUG00000006105.1		-1	-1	-1	-1	-1	-1	-1	0.332278283
ENSMAUG00000006106.1	U1	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006107.1		7.978996396	8.227572626	8.626044824	7.7179711	7.141034213	7.189686212	6.535912977	6.758809503
ENSMAUG00000006108.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006109.1		-1	-1	2.201006466	0.86393845	-1	2.034567893	-1	0.571434116
ENSMAUG00000006110.1	SNORA70	8.54918013	7.901548758	6.989774816	7.095080492	8.270949356	8.248055642	7.763219008	7.698475484
ENSMAUG00000006111.1	OTUD7A	-0.965	-0.937	-0.947	-0.911	-0.895	-0.911	-0.887	-0.909
ENSMAUG00000006112.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006113.1	U6	7.714238648	7.604175132	6.788411656	4.867155163	5.100010483	6.511452226	6.591080962	7.304949041
ENSMAUG00000006114.1	U4	13.0384475	12.74260418	12.0330375	11.47921944	12.11350777	11.9723193	12.12606234	12.39497441
ENSMAUG00000006115.1	SNORD58	4.270454189	2.822322261	4.002342477	2.10701825	2.547943311	2.764685853	1.849198652	2.913798965
ENSMAUG00000006116.1	TMEM260	2.169604367	2.5290713	2.442014566	2.836328134	2.394788497	2.614709844	1.948974554	2.363731783
ENSMAUG00000006117.1		2.101986173	1.759155834	1.298658316	-0.555	0.260627908	-0.577	-0.229	-1
ENSMAUG00000006118.1	COL5A3	-0.297	0.895302621	0.953078953	0.221567789	-0.051	0.257010618	0.606915942	0.751892138
ENSMAUG00000006119.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006120.1		-1	0.730313886	2.045792419	-1	-1	0.929790998	-1	-1
ENSMAUG00000006121.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006122.1	5S_RRNA	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006123.1	U4	0.889084099	1.041242982	-1	-1	-1	-1	-1	-0.26
ENSMAUG00000006124.1		1.552868871	-1	-1	-1	-1	0.671746267	-1	1.255198566
ENSMAUG00000006125.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006126.1	SLC17A3	-0.811	-0.938	-0.835	-0.778	-0.805	-0.698	-0.789	-0.662
ENSMAUG00000006127.1		-1	-1	-1	2.465452127	-1	-1	1.775682702	-1
ENSMAUG00000006128.1		1.432959407	3.055022076	3.659239572	3.480135843	2.222495467	2.474565835	3.31019468	3.395199931
ENSMAUG00000006129.1		-1	-1	-1	-1	-1	0.852797893	-1	-1
ENSMAUG00000006130.1	5S_RRNA	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006131.1	U4	0.82374936	-1	0.022900402	-0.101	-1	-1	-0.194	0.504874589
ENSMAUG00000006132.1	5S_RRNA	0.318461465	-1	2.14404637	-1	0.793271654	1.932439187	1.80240004	1.993130871
ENSMAUG00000006133.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006134.1	ARMC5	-0.061	0.353887836	0.549915554	0.847195187	0.128293401	0.523060062	0.079975377	0.500802053
ENSMAUG00000006135.1		-1	-1	-1	0.871843649	-1	-1	0.794935663	-1
ENSMAUG00000006136.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006137.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006138.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006139.1	METAZOA_SRP	6.362732874	6.26233919	6.819348855	7.047058458	6.405754159	7.152852681	7.262094845	7.374039628
ENSMAUG00000006140.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006141.1	U1	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006142.1	TCIM	3.894041651	4.174566212	4.304730058	4.56193706	4.796234335	4.124079944	2.186500558	3.081510068
ENSMAUG00000006143.1	HTR4	-0.98	-0.979	-0.978	-1	-1	-1	-1	-1
ENSMAUG00000006144.1		4.992949662	5.245761846	5.684818738	5.679592696	5.515857501	5.620469113	5.794727767	6.263353717
ENSMAUG00000006145.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006146.1	TMEM59L	1.393965276	1.466757616	1.147957881	1.621993232	1.020768865	1.396159489	1.420078116	1.950095094
ENSMAUG00000006147.1	SEC24D	2.097273679	2.303050085	2.650305029	1.366252264	1.13553487	1.233274539	0.933572638	1.761285273
ENSMAUG00000006148.1	7SK	-1	-1	-1	-1	-0.449	-0.609	0.082702589	-0.676
ENSMAUG00000006149.1	SNRPB2	3.75947545	3.618473603	4.018100008	3.501948616	3.304803056	3.546091882	2.732052073	3.033863452
ENSMAUG00000006150.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006151.1	5S_RRNA	0.206643224	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006152.1	7SK	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006153.1		1.129612738	1.133563526	2.347382191	0.98622888	2.105007525	1.13422094	3.435628594	0.796597754
ENSMAUG00000006154.1		4.014801602	4.679029627	4.559063469	1.792855352	2.890252115	2.545227068	3.236492618	2.453912604
ENSMAUG00000006155.1	TMEM35B	-0.902	-0.788	-0.561	-0.709	-0.604	-0.518	-0.513	-0.923
ENSMAUG00000006156.1	TMEM45A2	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006157.1		0.916858765	-1	1.174406419	-1	0.33571191	-1	1.741143355	-1
ENSMAUG00000006158.1	U6	-1	-1	0.76213617	-1	-1	-1	-1	-1
ENSMAUG00000006159.1	PTEN	4.269856026	4.112032836	4.08763256	4.343692069	3.837842351	4.193692905	3.615063114	3.685267407
ENSMAUG00000006160.1	GM27698	-1	-1	-1	-1	-1	-0.745	-1	-0.587
ENSMAUG00000006161.1	MTFR1L	1.756596351	2.056583528	2.10534284	2.606679104	2.086444109	2.339137385	2.23878686	2.409798228
ENSMAUG00000006162.1		5.40629856	4.665563319	5.95363774	6.009750254	5.485716625	5.735413863	5.981898307	6.828339622
ENSMAUG00000006163.1	U6	-1	0.786596362	1.108357178	2.383773402	0.305678743	1.984042426	2.266636643	3.040892431
ENSMAUG00000006164.1	SNORA71	5.705148528	5.418088726	4.654492826	3.869377924	3.816087659	3.568275372	4.257840382	4.703931251
ENSMAUG00000006165.1	SNORD58	3.593353771	3.803227036	2.438292852	1.100977648	2.861756906	1.187134291	-1	2.887330299
ENSMAUG00000006166.1	TTC25	0.616357697	1.36960607	1.138814469	1.247319935	0.925999419	-0.549	-0.466	-0.446
ENSMAUG00000006167.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006168.1	U6	-1	0.913033	1.169925001	-1	-1	-1	-1	-1
ENSMAUG00000006169.1		8.509961019	8.321860467	8.990061406	9.013515299	8.585984048	8.948673845	9.352211197	9.563669147
ENSMAUG00000006170.1		5.969495889	4.910252963	6.127179271	3.68223618	3.842978832	4.60086441	3.787327978	4.765534746
ENSMAUG00000006171.1	ZFP407	1.564622052	1.475603745	1.990591873	1.757450016	1.237563718	1.944108799	1.451013243	1.768925336
ENSMAUG00000006172.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006173.1	KCNMB2	-0.957	-0.908	-0.92	-0.837	-0.846	-0.933	-0.931	-0.89
ENSMAUG00000006174.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006175.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006176.1		5.701770822	4.765110362	6.286215817	4.839808459	4.748729567	5.122424242	4.981898307	5.261982057
ENSMAUG00000006177.1		2.183645305	2.537047519	2.671746267	2.439623138	1.889473543	2.044743821	1.871843649	2.085764554
ENSMAUG00000006178.1		-1	-1	-1	-1	-1	-0.885	-1	-1
ENSMAUG00000006179.1		-0.214	0.038436182	0.305678743	-0.202	-0.457	0.500802053	-0.067	0.469885976
ENSMAUG00000006180.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006181.1	TMEM251	1.156396617	1.189033824	1.520045024	1.09085343	0.838346737	0.796597754	0.477159211	0.702214251
ENSMAUG00000006182.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006183.1	MAP3K15	-0.967	-1	-0.981	-0.984	-0.984	-0.992	-1	-0.987
ENSMAUG00000006184.1	U6	1.417379976	1.523060062	3.100809492	2.218161187	0.560714954	-1	0.941106311	-1
ENSMAUG00000006185.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006186.1	ERI1	2.378789038	2.219400882	2.471967788	2.165751184	1.97929371	2.250961574	1.805705185	2.064882852
ENSMAUG00000006187.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006188.1		6.228337712	5.767972537	6.372325309	6.476203446	5.735468021	6.680999407	6.623720572	6.956196081
ENSMAUG00000006189.1	SNORA70	1.561692721	-1	-1	-1	1.004321606	1.519541905	-0.097	1.968643756
ENSMAUG00000006190.1	SYN1	-0.909	-0.902	-0.733	-0.828	-0.891	-0.855	-0.927	-0.782
ENSMAUG00000006191.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006192.1	OLFR718-PS1	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006193.1	AOX4	-0.874	-0.927	-0.793	-0.972	-0.963	-1	-0.984	-0.993
ENSMAUG00000006194.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006195.1	TMEM229A	-1	-1	-0.993	-0.989	-1	-1	-0.971	-0.982
ENSMAUG00000006196.1	U6	-1	0.587845009	0.855989697	-1	0.093560176	1.714575239	0.494671612	0.215367972
ENSMAUG00000006197.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006198.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006199.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006200.1	KCTD5	1.948974554	2.022900402	2.09895848	1.825785627	1.562181356	1.538041453	1.175684271	1.615887074
ENSMAUG00000006201.1	U1	0.503857533	-0.204	1.69777382	2.111365231	-0.519	2.253384236	0.355016264	1.519541905
ENSMAUG00000006202.1	CRYGS	-1	-1	-1	-1	-1	-0.927	-1	-1
ENSMAUG00000006203.1	DNAL4	1.60928218	2.326249701	1.806117796	2.208829363	1.984042426	1.708849377	1.360083296	1.668119125
ENSMAUG00000006204.1	ZFP92	-0.926	-0.958	-0.925	-0.883	-0.958	-0.957	-0.955	-0.951
ENSMAUG00000006205.1	MIR9-1	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006206.1	NRF1	2.173127433	2.466235562	2.57167681	2.169283661	1.811881996	2.029982866	1.678071905	2.035975744
ENSMAUG00000006207.1	SUSD1	0.052415894	0.154453593	-0.013	-0.323	-0.341	-0.645	-0.643	-0.541
ENSMAUG00000006208.1	SGMS1	2.269631651	2.477418293	2.42921423	3.123335113	2.57167681	3.064020563	2.465452127	2.8657209
ENSMAUG00000006209.1	U6	-1	1.562669826	-1	0.59454855	1.054501216	1.65718266	2.031395196	1.173767068
ENSMAUG00000006210.1	RP1L1	-0.995	-0.994	-0.982	-1	-0.997	-0.995	-1	-0.992
ENSMAUG00000006211.1	KPNB1	4.168000125	4.291603558	4.805395649	3.604071324	3.253081625	3.421155961	2.957728912	3.232814227
ENSMAUG00000006212.1	NFKBIA	5.258820397	5.69777382	5.970531588	5.669452026	6.003984446	5.589463893	3.795247451	3.983951252
ENSMAUG00000006213.1	U6	-1	-1	0.805705185	-1	-1	-1	-1	-1
ENSMAUG00000006214.1		-1	-1	-1	-1	0.541019153	-1	-1	-1
ENSMAUG00000006215.1		-0.805	-0.738	-0.876	-0.63	-0.783	-0.552	-0.676	-0.679
ENSMAUG00000006216.1	7SK	-0.548	-0.751	-0.23	-0.3	-0.841	-0.546	-0.019	0.140124224
ENSMAUG00000006217.1	U1	-1	-1	0.477159211	-1	-1	-1	-1	-1
ENSMAUG00000006218.1	U1	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006219.1		4.268808643	4.180147861	4.783718558	4.746742716	4.263334936	4.842325198	5.821429607	6.233964732
ENSMAUG00000006220.1		-1	-0.952	-1	-1	-1	-0.979	-0.982	-1
ENSMAUG00000006221.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006222.1	U6	-1	-1	-1	-1	-1	-1	-1	0.173767068
ENSMAUG00000006223.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006224.1	DEFB45	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006225.1		-1	-1	-1	0.943358763	-1	-1	-1	-1
ENSMAUG00000006226.1	U6	-1	-1	-1	-1	-1	-1	0.422233001	-1
ENSMAUG00000006227.1	5S_RRNA	2.927706862	3.418594763	2.333137456	1.168642036	-1	-1	-1	-0.131
ENSMAUG00000006228.1	5S_RRNA	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006229.1	REG4	-1	-1	-0.946	-1	-0.969	-0.955	-1	-0.926
ENSMAUG00000006230.1	KDM3A	1.997111721	2.134549534	2.210388864	2.600031822	2.089498151	2.525317212	1.826192536	2.288949105
ENSMAUG00000006231.1	TMEM242	2.476381688	2.477418293	2.437227739	2.872434796	2.578455722	2.430285273	2.138159145	2.610700062
ENSMAUG00000006232.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006233.1	U6	2.314406508	1.687508661	2.006477564	2.313536103	1.198494154	3.212102372	1.604071324	0.339137385
ENSMAUG00000006234.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006235.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006236.1	BICD2	1.749748779	2.052068047	2.207268173	3.005220313	2.401903472	2.815575429	2.253989266	2.523561956
ENSMAUG00000006237.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006238.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006239.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006240.1		2.910732662	3.061776198	3.47365705	1.034919984	1.721591399	0.360645202	-0.3	0.355016264
ENSMAUG00000006241.1		-1	0.737254104	-1	2.333996118	0.265436896	3.517653642	4.554097638	2.988048397
ENSMAUG00000006242.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006243.1	ACTL7B	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006244.1	MIR3071	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006245.1		-0.22	-0.626	0.092207438	-0.319	-0.71	-0.576	-0.572	-0.455
ENSMAUG00000006246.1	5S_RRNA	0.301002256	-1	-1	-1	-1	-1	1.207892852	-0.015
ENSMAUG00000006247.1	ENTHD1	-0.229	-0.55	-0.168	-0.426	-0.284	-0.731	-0.73	-0.662
ENSMAUG00000006248.1		7.760673381	7.376012488	7.180376646	6.644216818	7.10772971	7.182722089	6.260496187	6.658497137
ENSMAUG00000006249.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006250.1	PLEKHH3	0.498761466	0.775682702	0.782408565	0.922197848	0.595503661	1.015069322	0.401630467	0.869476634
ENSMAUG00000006251.1		-1	-0.717	-1	-0.738	-1	-0.87	-1	-0.792
ENSMAUG00000006252.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006253.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006254.1	CNGA4	-0.982	-1	-0.979	-1	-0.942	-1	-1	-0.986
ENSMAUG00000006255.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006256.1	CHRNA6	-1	-1	-1	-1	-0.994	-0.99	-1	-1
ENSMAUG00000006257.1	U6	1.636450617	-1	-1	0.667210912	1.126972856	-1	-1	0.463622457
ENSMAUG00000006258.1	5S_RRNA	-1	0.37517848	-1	0.34596403	-1	-1	-1	-1
ENSMAUG00000006259.1	U6	-1	-1	-1	-1	-1	0.691534165	-1	0.192825404
ENSMAUG00000006260.1		4.59413049	4.172647522	5.178037348	5.386500582	3.901204806	5.358466594	4.49422358	5.073434664
ENSMAUG00000006261.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006262.1	D7ERTD443E	-0.97	-1	-0.955	-0.962	-0.974	-0.962	-0.988	-0.977
ENSMAUG00000006263.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006264.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006265.1	SMARCE1	3.764898123	3.692315599	3.919435433	3.86036693	3.328262029	3.774945155	3.060739158	3.233581332
ENSMAUG00000006266.1	PTRH1	1.750177706	1.896078055	1.711935357	1.341416524	1.080657663	1.052415894	0.473007568	1.301587647
ENSMAUG00000006267.1	U6	1.845991771	-1	-1	3.151209393	0.23878686	-1	1.773152397	2.393690764
ENSMAUG00000006268.1	PCGF5	2.52682002	2.673104098	2.854195176	2.912266628	2.555325359	2.905543451	2.265436896	2.36120689
ENSMAUG00000006269.1	HTR1F	-1	-1	-1	-0.942	-1	-1	-1	-1
ENSMAUG00000006270.1		0.045442971	0.321928095	0.625738062	0.900721928	0.60312187	1.173127433	0.695102986	0.838346737
ENSMAUG00000006271.1		3.451408954	3.941200233	-1	3.986046802	3.520045024	3.455886105	1.850799423	3.381837084
ENSMAUG00000006272.1	5S_RRNA	0.386259141	-1	-1	1.442014566	-1	-1	0.271425676	1.630405471
ENSMAUG00000006273.1		6.650520452	6.477596384	6.068025839	6.462559529	5.717402251	6.510582213	7.121274482	7.282180304
ENSMAUG00000006274.1		-1	-1	-1	0.917622702	-1	-1	-1	-1
ENSMAUG00000006275.1	7SK	-1	-0.804	-0.797	-0.817	-1	-0.639	-0.539	-0.131
ENSMAUG00000006276.1	U6	0.517023672	0.531069493	0.76213617	0.556797247	0.004321606	-1	1.401084302	1.739848103
ENSMAUG00000006277.1	RHOQ	3.264836648	3.396707521	3.716442237	2.976913478	2.883229789	2.594309673	2.679423798	2.93376146
ENSMAUG00000006278.1		-0.522	-0.357	-0.534	-0.284	-0.396	-0.609	0.496717988	-0.083
ENSMAUG00000006279.1	U6	-1	-1	-1	-1	0.195347598	-1	-1	-1
ENSMAUG00000006280.1	PRAMEF12	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006281.1	ZBTB20	1.080657663	1.273217473	1.207892852	3.022012644	2.413864833	2.953265239	2.456543339	2.802193217
ENSMAUG00000006282.1		6.501168415	6.047363887	6.806504512	7.191641605	6.712939631	7.503833687	7.529992686	7.693117525
ENSMAUG00000006283.1		2.202260984	2.23388806	2.520547968	2.207268173	1.825378604	1.603596675	1.353887836	1.700439718
ENSMAUG00000006284.1		3.351204277	3.527821022	3.551023756	4.905495316	4.322144483	5.020724425	4.183327706	4.53443518
ENSMAUG00000006285.1	PLCB2	1.372394965	1.224657734	1.66402766	0.722466024	0.947853143	0.561692721	-0.063	0.458382004
ENSMAUG00000006286.1	5S_RRNA	4.135699027	5.173207403	2.145351386	1.403267722	-1	-1	-0.052	1.294547234
ENSMAUG00000006287.1		0.947105052	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006288.1	U6	-1	-1	0.779049553	2.155425432	-1	1.605968359	1.992043276	2.164464499
ENSMAUG00000006289.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006290.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006291.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006292.1	MGLL	2.789311926	3.23924527	3.183486514	3.886452599	3.391217808	3.710393192	3.895011726	3.929033479
ENSMAUG00000006293.1	LTB4R2	-0.969	-0.967	-1	-1	-1	-1	-1	-1
ENSMAUG00000006294.1	U1	-0.338	-0.256	-0.246	-0.328	-1	0.349365278	0.250961574	-1
ENSMAUG00000006295.1	WDR47	1.163498732	1.525066592	1.322505058	1.941481964	1.2880632	1.798672679	0.979659552	1.525567789
ENSMAUG00000006296.1	5S_RRNA	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006297.1	MIR1251	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006298.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006299.1	U6	-1	2.550900665	-1	1.584481522	-1	0.629473197	0.422233001	1.173767068
ENSMAUG00000006300.1	U6	-1	-1	0.977463111	-1	1.240008965	1.736821317	0.725086725	-1
ENSMAUG00000006301.1	U6	-1	-1	-1	0.540027269	-1	-1	0.376290383	-1
ENSMAUG00000006302.1	GM27588	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006303.1	INPP4B	2.158337027	2.046141782	2.339137385	2.518283338	2.24610401	2.917813623	2.435095152	2.816804475
ENSMAUG00000006304.1	POLA1	1.486971744	1.478195258	1.876173114	1.056583528	0.767231037	0.839153387	0.554834396	0.474046599
ENSMAUG00000006305.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006306.1		-1	-1	1.241840184	0.89452677	1.391217808	-1	-1	-1
ENSMAUG00000006307.1		-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006308.1	U1	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006309.1	CRMP1	-0.762	-0.761	-0.82	0.247319935	-0.217	-0.338	-0.377	-0.276
ENSMAUG00000006310.1	HDAC8	0.308011315	0.37517848	0.22527493	0.468843943	0.160920188	0.092207438	-0.033	0.35614381
ENSMAUG00000006311.1	U6	-1	-1	-1	-1	-1	-1	-1	-1
ENSMAUG00000006312.1	U6	1.544485386	1.550900665	2.385983159	1.584481522	2.614945367	3.214435698	1.422233001	-1
ENSMAUG00000006313.1	5S_RRNA	4.848898309	4.884988578	3.373648211	0.39176772	0.779049553	2.33571191	1.798672679	1.570948605
ENSMAUG00000006314.1	1700029H14RIK	-1	-1	-1	-1	-0.963	-1	-0.907	-1
ENSMAUG00000006315.1		2.232967681	2.38708677	2.304803056	1.950841638	1.663116867	1.975996958	1.706641057	2.076901088
ENSMAUG00000006316.1		-1	-1	-1	-0.749	-0.829	-0.756	-0.788	0.243669081
ENSMAUG00000006317.1	SNORA63	-1	-1	-1	-0.206	0.677169939	-1	1.088820033	0.923719679
